T071037,89,B2238,1737.45,-1,-1,-1,2025-03-08 11:02:44.635609,0,1
T099332,57,B365,2373.0,-1,-1,-1,2025-03-08 11:11:33.670035,0,1
T056381,57,B9178,3527.1,-1,-1,-1,2025-03-08 11:12:03.542681,0,1
T010672,86,B9551,3040.93,-1,-1,-1,2025-03-08 11:12:54.030020,0,1
T000598,62,B5991,5706.88,-1,-1,-1,2025-03-08 11:41:24.377250,1,1
T028626,60,B3869,4036.05,-1,-1,-1,2025-03-08 11:42:06.314225,0,1
T017245,53,B3164,2788.14,-1,-1,-1,2025-03-08 11:46:18.658102,0,1
T019835,71,B7485,1841.28,-1,-1,-1,2025-03-08 11:47:15.768360,0,1
T025224,47,B2018,3302.0,-1,-1,-1,2025-03-08 11:51:03.036587,0,1
T006529,65,B4730,4992.11,-1,-1,-1,2025-03-08 11:56:01.135889,0,1
T028136,54,B6675,1838.37,-1,-1,-1,2025-03-08 12:17:59.031496,0,1
T045048,6,B7040,4633.61,-1,-1,-1,2025-03-08 12:21:06.329993,0,1
T065421,33,B787,2992.8,-1,-1,-1,2025-03-08 12:44:13.614763,0,1
T020573,33,B7918,2335.33,-1,-1,-1,2025-03-08 13:02:46.977603,0,1
T054782,4,B3577,4728.94,-1,-1,-1,2025-03-08 13:04:06.403727,0,1
T080674,55,B8541,2526.35,-1,-1,-1,2025-03-08 13:09:29.341646,0,1
T041969,48,B9550,2422.42,-1,-1,-1,2025-03-08 13:32:26.603411,0,1
T049909,79,B6914,1727.92,-1,-1,-1,2025-03-08 13:38:47.723130,0,1
T026082,5,B8437,4237.01,-1,-1,-1,2025-03-08 14:15:29.156657,0,1
T064851,47,B3170,962.44,-1,-1,-1,2025-03-08 14:26:09.009602,0,1
T055971,51,B9172,2350.17,-1,-1,-1,2025-03-08 15:20:09.278807,0,1
T065046,33,B6386,3281.62,-1,-1,-1,2025-03-08 15:46:45.342289,0,1
T048397,50,B2047,2478.02,-1,-1,-1,2025-03-08 15:52:59.588801,0,1
T060207,54,B2953,2963.34,-1,-1,-1,2025-03-08 16:26:44.354607,0,1
T073329,11,B5130,4720.22,-1,-1,-1,2025-03-08 17:01:48.142221,0,1
T086891,94,B1027,1646.19,-1,-1,-1,2025-03-08 17:35:29.597399,0,1
T058103,48,B5032,2652.46,-1,-1,-1,2025-03-08 17:54:18.962456,0,1
T001034,47,B9873,2818.89,-1,-1,-1,2025-03-08 18:28:16.936364,1,1
T057652,33,B754,2482.63,-1,-1,-1,2025-03-08 18:31:56.315600,0,1
T011758,35,B5710,2312.08,-1,-1,-1,2025-03-08 18:35:01.983888,0,1
T040908,84,B5738,1823.29,-1,-1,-1,2025-03-08 18:37:44.798127,0,1
T072885,60,B8904,2353.06,-1,-1,-1,2025-03-08 18:38:38.963127,0,1
T016685,12,B3788,4931.62,-1,-1,-1,2025-03-08 18:44:11.137935,0,1
T010150,50,B8248,3236.79,-1,-1,-1,2025-03-08 18:56:11.816258,0,1
T096499,42,B191,3292.68,-1,-1,-1,2025-03-08 19:15:14.313254,0,1
T036951,48,B4258,1385.7,-1,-1,-1,2025-03-08 19:40:48.100667,0,1
T091561,49,B4248,3275.92,-1,-1,-1,2025-03-08 19:54:56.894172,0,1
T006754,42,B1510,4698.58,-1,-1,-1,2025-03-08 19:56:50.117936,0,1
T001408,18,B162,5525.55,-1,-1,-1,2025-03-08 20:44:21.865835,1,1
T025397,34,B1914,4545.38,-1,-1,-1,2025-03-08 21:05:11.059315,0,1
T014266,34,B8387,2669.56,-1,-1,-1,2025-03-08 21:19:48.023075,0,1
T045713,91,B2892,3253.95,-1,-1,-1,2025-03-08 21:22:07.659928,0,1
T034260,19,B5770,3166.53,-1,-1,-1,2025-03-08 21:41:01.351070,0,1
T065177,34,B1299,2425.07,-1,-1,-1,2025-03-08 21:44:40.799860,0,1
T055646,54,B6106,2486.33,-1,-1,-1,2025-03-08 22:05:47.451894,0,1
T099280,2,B9175,4598.05,-1,-1,-1,2025-03-08 22:30:44.555336,0,1
T057220,69,B5302,1083.28,-1,-1,-1,2025-03-08 22:34:46.208191,0,1
T071913,54,B687,1757.63,-1,-1,-1,2025-03-08 23:13:48.846942,0,1
T033711,48,B4604,3535.79,-1,-1,-1,2025-03-08 23:14:03.147838,0,1
T062634,46,B5045,2352.71,-1,-1,-1,2025-03-08 23:23:49.177962,0,1
T038411,47,B8143,2417.64,-1,-1,-1,2025-03-08 23:24:06.905440,0,1
T001185,54,B723,2875.2,-1,-1,-1,2025-03-09 00:03:37.125660,1,1
T065147,49,B8924,3250.69,-1,-1,-1,2025-03-09 00:18:14.104032,0,1
T030353,60,B6715,4173.8,-1,-1,-1,2025-03-09 00:23:58.172881,0,1
T082714,74,B6114,1743.48,-1,-1,-1,2025-03-09 00:31:51.573342,0,1
T022357,57,B567,3983.45,-1,-1,-1,2025-03-09 00:34:00.734770,0,1
T072083,57,B7723,2323.87,-1,-1,-1,2025-03-09 00:36:24.726712,0,1
T012996,42,B871,184.2,-1,-1,-1,2025-03-09 00:48:02.711221,0,1
T092410,79,B7533,1844.04,-1,-1,-1,2025-03-09 00:52:42.970021,0,1
T004391,76,B8895,2066.88,-1,-1,-1,2025-03-09 01:00:06.739328,0,1
T076742,53,B1409,2755.72,-1,-1,-1,2025-03-09 01:01:40.780553,0,1
T000126,52,B7905,5029.23,-1,-1,-1,2025-03-09 01:07:08.432528,1,1
T018617,82,B178,3053.87,-1,-1,-1,2025-03-09 01:09:38.429707,0,1
T045419,1,B3067,2659.46,-1,-1,-1,2025-03-09 01:38:25.328100,0,1
T055789,47,B5368,3327.72,-1,-1,-1,2025-03-09 02:00:19.614214,0,1
T000528,49,B3394,6192.46,-1,-1,-1,2025-03-09 02:25:11.009789,1,1
T064641,33,B2237,2776.13,-1,-1,-1,2025-03-09 02:28:46.498996,0,1
T039752,0,B4257,2704.65,-1,-1,-1,2025-03-09 02:39:51.135220,0,1
T018367,100,B118,4622.4,-1,-1,-1,2025-03-09 03:13:17.217088,0,1
T023572,57,B6490,3263.59,-1,-1,-1,2025-03-09 03:40:27.204600,0,1
T010021,100,B5379,4657.44,-1,-1,-1,2025-03-09 03:57:02.871162,0,1
T054547,74,B1079,2363.29,-1,-1,-1,2025-03-09 04:32:49.344945,0,1
T002932,19,B8189,5770.98,-1,-1,-1,2025-03-09 04:37:37.454127,1,1
T098366,33,B89,3176.33,-1,-1,-1,2025-03-09 04:52:18.546036,0,1
T097723,81,B9508,4719.06,-1,-1,-1,2025-03-09 05:16:18.514909,0,1
T069993,34,B7510,2795.24,-1,-1,-1,2025-03-09 05:21:31.935547,0,1
T042585,50,B9635,3972.12,-1,-1,-1,2025-03-09 05:28:41.991094,0,1
T095527,0,B8813,1052.98,-1,-1,-1,2025-03-09 05:43:31.034010,0,1
T099733,64,B8500,2867.37,-1,-1,-1,2025-03-09 05:51:29.014484,0,1
T017284,100,B6963,4837.07,-1,-1,-1,2025-03-09 06:04:26.666825,0,1
T091032,69,B8969,1081.08,-1,-1,-1,2025-03-09 06:09:11.630879,0,1
T037112,11,B3869,4996.53,-1,-1,-1,2025-03-09 06:20:30.900750,0,1
T084838,48,B7025,4241.41,-1,-1,-1,2025-03-09 06:44:21.496620,0,1
T021873,54,B6898,2902.77,-1,-1,-1,2025-03-09 06:46:25.143228,0,1
T000342,52,B3649,5794.95,-1,-1,-1,2025-03-09 07:08:57.429492,1,1
T033313,57,B8602,3144.06,-1,-1,-1,2025-03-09 07:42:08.496439,0,1
T000415,16,B2525,5171.34,-1,-1,-1,2025-03-09 08:14:42.209976,1,1
T021655,97,B1709,4834.7,-1,-1,-1,2025-03-09 08:21:16.354631,0,1
T002342,16,B3705,7028.82,-1,-1,-1,2025-03-09 08:26:33.793286,1,1
T043677,54,B9262,3230.52,-1,-1,-1,2025-03-09 08:28:43.341176,0,1
T073003,34,B4750,2473.54,-1,-1,-1,2025-03-09 08:31:08.029579,0,1
T000001,18,B546,6895.09,-1,-1,-1,2025-03-09 09:05:16.755074,1,1
T000966,54,B9492,5570.44,-1,-1,-1,2025-03-09 09:06:28.783767,1,1
T057292,33,B1176,3328.82,-1,-1,-1,2025-03-09 09:23:21.346770,0,1
T043328,78,B5270,1732.2,-1,-1,-1,2025-03-09 09:49:09.258856,0,1
T000543,34,B8265,5988.05,-1,-1,-1,2025-03-09 10:02:57.957779,1,1
T052997,28,B6294,4995.69,-1,-1,-1,2025-03-09 10:31:12.622030,0,1
T002230,38,B1172,4761.24,-1,-1,-1,2025-03-09 10:53:22.710405,1,1
T053242,75,B2760,1723.77,-1,-1,-1,2025-03-09 11:15:03.168142,0,1
T001721,3,B6764,5673.46,-1,-1,-1,2025-03-09 11:26:39.851332,1,1
T001373,40,B968,6041.28,-1,-1,-1,2025-03-09 11:28:39.269122,1,1
T042235,80,B3560,4624.79,-1,-1,-1,2025-03-09 11:32:16.665379,0,1
T061472,73,B5334,1812.1,-1,-1,-1,2025-03-09 11:41:39.186166,0,1
T093174,70,B982,4600.71,-1,-1,-1,2025-03-09 11:42:13.778498,0,1
T062485,76,B6638,2352.9,-1,-1,-1,2025-03-09 11:46:01.705746,0,1
T082393,40,B1005,3141.12,-1,-1,-1,2025-03-09 12:08:43.635777,0,1
T056053,48,B5533,2366.6,-1,-1,-1,2025-03-09 12:37:17.812414,0,1
T056306,52,B776,2556.06,-1,-1,-1,2025-03-09 12:46:50.540826,0,1
T073105,71,B6231,1830.77,-1,-1,-1,2025-03-09 12:58:42.770437,0,1
T078392,35,B6894,2401.28,-1,-1,-1,2025-03-09 13:06:26.454516,0,1
T073150,67,B3435,3252.86,-1,-1,-1,2025-03-09 13:07:44.323625,0,1
T089113,52,B7354,2357.55,-1,-1,-1,2025-03-09 13:14:44.284577,0,1
T001379,97,B4238,5086.72,-1,-1,-1,2025-03-09 13:39:45.236018,1,1
T017770,35,B219,3540.83,-1,-1,-1,2025-03-09 13:51:03.436967,0,1
T097689,51,B9582,2555.14,-1,-1,-1,2025-03-09 14:25:21.580350,0,1
T054844,62,B972,2782.46,-1,-1,-1,2025-03-09 14:36:37.149926,0,1
T089695,44,B6059,3013.43,-1,-1,-1,2025-03-09 14:44:05.032611,0,1
T092881,57,B1285,4013.22,-1,-1,-1,2025-03-09 15:00:24.771382,0,1
T002375,33,B9246,6005.45,-1,-1,-1,2025-03-09 15:06:33.750191,1,1
T040489,77,B6248,1336.54,-1,-1,-1,2025-03-09 15:19:47.769598,0,1
T002687,98,B8307,5504.28,-1,-1,-1,2025-03-09 15:20:43.806080,1,1
T098023,86,B7893,1693.93,-1,-1,-1,2025-03-09 15:25:48.590176,0,1
T002850,76,B8265,6345.05,-1,-1,-1,2025-03-09 15:31:37.206913,1,1
T047782,6,B884,4786.19,-1,-1,-1,2025-03-09 15:36:22.303764,0,1
T002201,25,B735,5279.86,-1,-1,-1,2025-03-09 15:44:00.415972,1,1
T075562,50,B6147,4993.26,-1,-1,-1,2025-03-09 16:02:04.052598,0,1
T040746,41,B9843,413.38,-1,-1,-1,2025-03-09 16:05:39.921557,0,1
T009987,54,B1025,4053.07,-1,-1,-1,2025-03-09 16:14:27.105811,0,1
T065341,0,B2587,3190.99,-1,-1,-1,2025-03-09 16:19:53.590322,0,1
T066301,61,B698,1375.67,-1,-1,-1,2025-03-09 16:28:47.329171,0,1
T065247,68,B2559,3237.24,-1,-1,-1,2025-03-09 16:45:18.882519,0,1
T012253,62,B972,2046.47,-1,-1,-1,2025-03-09 16:45:52.202254,0,1
T085512,5,B2276,4732.4,-1,-1,-1,2025-03-09 16:50:53.804319,0,1
T001139,1,B4179,5734.95,-1,-1,-1,2025-03-09 17:13:07.398007,1,1
T002817,74,B2785,5965.71,-1,-1,-1,2025-03-09 17:49:50.571972,1,1
T060912,20,B7536,1510.72,-1,-1,-1,2025-03-09 17:54:15.882239,0,1
T047213,53,B5378,3115.68,-1,-1,-1,2025-03-09 18:12:42.708306,0,1
T001939,51,B1753,5054.3,-1,-1,-1,2025-03-09 18:46:14.571384,1,1
T039453,63,B9652,1107.82,-1,-1,-1,2025-03-09 19:11:24.230914,0,1
T062513,40,B6070,4625.97,-1,-1,-1,2025-03-09 19:14:21.545431,0,1
T034190,57,B5205,2313.28,-1,-1,-1,2025-03-09 19:45:27.755031,0,1
T035003,2,B2436,4882.26,-1,-1,-1,2025-03-09 19:46:32.628472,0,1
T014190,21,B3654,3236.9,-1,-1,-1,2025-03-09 19:50:37.821364,0,1
T095472,54,B9553,3109.22,-1,-1,-1,2025-03-09 20:08:59.589881,0,1
T020584,68,B356,1837.8,-1,-1,-1,2025-03-09 20:58:32.963584,0,1
T024868,86,B734,4761.04,-1,-1,-1,2025-03-09 21:00:49.441087,0,1
T038144,65,B4462,3243.2,-1,-1,-1,2025-03-09 21:03:15.887193,0,1
T009392,34,B6240,3184.51,-1,-1,-1,2025-03-09 21:41:12.896422,0,1
T021511,93,B8582,4618.29,-1,-1,-1,2025-03-09 21:42:04.227344,0,1
T029133,5,B5727,3780.75,-1,-1,-1,2025-03-09 21:55:34.132354,0,1
T011750,50,B952,4716.35,-1,-1,-1,2025-03-09 22:21:11.851255,0,1
T080209,0,B6226,687.48,-1,-1,-1,2025-03-09 22:28:08.092369,0,1
T069967,53,B462,2924.41,-1,-1,-1,2025-03-09 22:29:53.225903,0,1
T062806,64,B7653,2873.65,-1,-1,-1,2025-03-09 22:39:46.344877,0,1
T030191,85,B8632,1833.93,-1,-1,-1,2025-03-09 22:42:15.921485,0,1
T002857,97,B4060,6294.07,-1,-1,-1,2025-03-09 22:58:03.716304,1,1
T094491,35,B6296,4404.18,-1,-1,-1,2025-03-09 23:08:44.169689,0,1
T087503,95,B7420,3261.01,-1,-1,-1,2025-03-09 23:48:40.045494,0,1
T091713,67,B2701,1081.83,-1,-1,-1,2025-03-09 23:55:32.445940,0,1
T042918,70,B5462,1725.25,-1,-1,-1,2025-03-10 00:14:16.206746,0,1
T097551,21,B2964,4227.65,-1,-1,-1,2025-03-10 00:28:01.570297,0,1
T035971,34,B5320,3527.45,-1,-1,-1,2025-03-10 01:04:56.196844,0,1
T057986,0,B8437,1914.2,-1,-1,-1,2025-03-10 01:26:25.407452,0,1
T019601,21,B1218,4999.61,-1,-1,-1,2025-03-10 01:37:54.039129,0,1
T011082,39,B5607,3235.27,-1,-1,-1,2025-03-10 01:47:39.426167,0,1
T076207,20,B3881,3195.95,-1,-1,-1,2025-03-10 01:50:11.328174,0,1
T034181,67,B5271,1732.89,-1,-1,-1,2025-03-10 01:54:02.779808,0,1
T000826,100,B9883,7032.33,-1,-1,-1,2025-03-10 02:22:50.665215,1,1
T082627,72,B8791,1838.93,-1,-1,-1,2025-03-10 03:22:17.026230,0,1
T059653,12,B8199,1912.46,-1,-1,-1,2025-03-10 03:42:15.470399,0,1
T072564,7,B4820,4873.54,-1,-1,-1,2025-03-10 03:47:39.869875,0,1
T048847,93,B2401,4633.78,-1,-1,-1,2025-03-10 05:04:59.136396,0,1
T025221,33,B4127,3303.42,-1,-1,-1,2025-03-10 05:13:12.652057,0,1
T052763,55,B5185,2495.29,-1,-1,-1,2025-03-10 05:13:24.514221,0,1
T009451,64,B7165,1108.74,-1,-1,-1,2025-03-10 05:24:20.347557,0,1
T019124,55,B7120,3290.11,-1,-1,-1,2025-03-10 05:58:48.675223,0,1
T087000,95,B2854,3260.17,-1,-1,-1,2025-03-10 06:06:02.763695,0,1
T043312,53,B4717,2684.19,-1,-1,-1,2025-03-10 06:22:28.672172,0,1
T002640,16,B7113,7442.38,-1,-1,-1,2025-03-10 06:25:23.452282,1,1
T099026,80,B2720,1713.51,-1,-1,-1,2025-03-10 06:41:25.134219,0,1
T095098,52,B6030,2351.82,-1,-1,-1,2025-03-10 07:03:21.116660,0,1
T018276,21,B1825,3212.06,-1,-1,-1,2025-03-10 07:19:00.820315,0,1
T076672,11,B3040,4719.6,-1,-1,-1,2025-03-10 07:33:15.081707,0,1
T006595,53,B564,3118.76,-1,-1,-1,2025-03-10 07:48:45.217073,0,1
T021180,17,B6380,1744.66,-1,-1,-1,2025-03-10 08:09:01.192615,0,1
T044199,50,B9332,2313.91,-1,-1,-1,2025-03-10 08:16:30.425324,0,1
T088034,99,B9168,4870.95,-1,-1,-1,2025-03-10 08:34:45.445792,0,1
T048227,4,B7898,3780.65,-1,-1,-1,2025-03-10 08:57:55.999372,0,1
T035336,57,B9403,2484.95,-1,-1,-1,2025-03-10 09:22:48.799222,0,1
T082537,86,B4253,1742.98,-1,-1,-1,2025-03-10 09:23:38.331597,0,1
T001452,12,B1048,1199.69,-1,-1,-1,2025-03-10 09:25:01.402967,1,1
T054527,47,B7042,3942.98,-1,-1,-1,2025-03-10 09:38:00.440776,0,1
T029842,41,B4342,407.92,-1,-1,-1,2025-03-10 09:41:02.063903,0,1
T078584,97,B2182,3849.77,-1,-1,-1,2025-03-10 09:45:32.422319,0,1
T021769,48,B2032,1992.54,-1,-1,-1,2025-03-10 09:53:39.473009,0,1
T087109,57,B9696,1612.57,-1,-1,-1,2025-03-10 09:56:47.508835,0,1
T001489,59,B3381,6861.74,-1,-1,-1,2025-03-10 10:03:50.164215,1,1
T045701,96,B6852,1843.65,-1,-1,-1,2025-03-10 10:13:56.948943,0,1
T002162,31,B7913,5499.07,-1,-1,-1,2025-03-10 10:20:49.311487,1,1
T016135,1,B1051,2768.35,-1,-1,-1,2025-03-10 11:11:11.252235,0,1
T083778,97,B843,4445.61,-1,-1,-1,2025-03-10 11:17:39.887206,0,1
T073517,58,B5738,2576.52,-1,-1,-1,2025-03-10 11:26:38.884003,0,1
T086837,5,B3479,4812.14,-1,-1,-1,2025-03-10 11:33:38.671132,0,1
T033376,39,B7204,2866.02,-1,-1,-1,2025-03-10 11:34:12.657212,0,1
T046231,62,B3255,1588.96,-1,-1,-1,2025-03-10 12:01:07.108369,0,1
T001450,42,B3042,5247.62,-1,-1,-1,2025-03-10 12:09:12.733017,1,1
T002323,5,B9647,5013.94,-1,-1,-1,2025-03-10 12:51:35.059248,1,1
T038999,54,B1377,2960.5,-1,-1,-1,2025-03-10 13:47:03.959751,0,1
T052263,6,B1322,4898.1,-1,-1,-1,2025-03-10 13:59:26.595981,0,1
T072200,87,B7347,1684.62,-1,-1,-1,2025-03-10 14:16:33.459877,0,1
T001932,33,B9766,7394.53,-1,-1,-1,2025-03-10 14:17:23.337341,1,1
T063561,94,B3241,3265.53,-1,-1,-1,2025-03-10 14:18:09.334158,0,1
T001695,94,B180,1841.48,-1,-1,-1,2025-03-10 14:18:33.579189,1,1
T090998,0,B1188,2397.4,-1,-1,-1,2025-03-10 14:21:22.653931,0,1
T001609,83,B2846,4875.87,-1,-1,-1,2025-03-10 14:32:14.988262,1,1
T092718,53,B2098,1667.28,-1,-1,-1,2025-03-10 14:35:40.607948,0,1
T096079,35,B5106,2477.56,-1,-1,-1,2025-03-10 14:40:42.881447,0,1
T032533,76,B621,2028.42,-1,-1,-1,2025-03-10 14:41:41.828372,0,1
T061500,33,B6046,2781.42,-1,-1,-1,2025-03-10 14:58:10.373440,0,1
T003430,54,B9513,3162.08,-1,-1,-1,2025-03-10 15:09:10.027492,0,1
T087607,87,B7973,4034.62,-1,-1,-1,2025-03-10 15:12:16.024771,0,1
T058035,39,B6124,185.14,-1,-1,-1,2025-03-10 15:24:47.852186,0,1
T033528,54,B6912,3025.79,-1,-1,-1,2025-03-10 15:39:21.234487,0,1
T083186,0,B3141,2349.91,-1,-1,-1,2025-03-10 15:44:20.559046,0,1
T095314,97,B3371,1348.56,-1,-1,-1,2025-03-10 15:48:21.363012,0,1
T038468,84,B1235,1813.41,-1,-1,-1,2025-03-10 15:54:00.896253,0,1
T059158,5,B4971,3782.88,-1,-1,-1,2025-03-10 16:20:00.596386,0,1
T086827,91,B557,3695.81,-1,-1,-1,2025-03-10 16:46:27.163118,0,1
T050970,47,B9935,3732.69,-1,-1,-1,2025-03-10 16:46:28.783067,0,1
T092522,86,B4953,3237.66,-1,-1,-1,2025-03-10 16:46:57.831548,0,1
T061235,54,B1467,2483.37,-1,-1,-1,2025-03-10 16:54:04.148341,0,1
T077429,53,B7130,3982.5,-1,-1,-1,2025-03-10 17:05:25.370361,0,1
T097395,54,B1456,3171.14,-1,-1,-1,2025-03-10 17:20:42.993656,0,1
T022621,47,B6815,2373.92,-1,-1,-1,2025-03-10 17:33:35.388867,0,1
T001401,21,B8417,6661.97,-1,-1,-1,2025-03-10 17:49:54.131272,1,1
T015167,83,B136,4889.61,-1,-1,-1,2025-03-10 17:53:01.684723,0,1
T077881,66,B7806,2917.09,-1,-1,-1,2025-03-10 18:16:53.110851,0,1
T082377,40,B686,2874.89,-1,-1,-1,2025-03-10 18:21:58.505678,0,1
T026672,35,B2104,2677.24,-1,-1,-1,2025-03-10 18:28:38.160171,0,1
T034412,35,B1565,3531.1,-1,-1,-1,2025-03-10 18:35:40.998409,0,1
T002536,90,B4197,6915.94,-1,-1,-1,2025-03-10 18:46:54.609811,1,1
T035154,6,B536,4821.35,-1,-1,-1,2025-03-10 18:57:23.855836,0,1
T097615,21,B6017,4229.76,-1,-1,-1,2025-03-10 19:05:52.551110,0,1
T095994,97,B4665,4446.96,-1,-1,-1,2025-03-10 19:07:05.916383,0,1
T001984,95,B9322,6967.99,-1,-1,-1,2025-03-10 19:09:59.049328,1,1
T026862,50,B7486,3256.3,-1,-1,-1,2025-03-10 19:21:55.508307,0,1
T089835,88,B7964,1807.34,-1,-1,-1,2025-03-10 19:30:29.161501,0,1
T086425,50,B9194,2676.44,-1,-1,-1,2025-03-10 19:31:51.476646,0,1
T000908,37,B9476,7462.59,-1,-1,-1,2025-03-10 19:41:46.396023,1,1
